id,name,naissance,mort,genre,e.date,,,,,,,img-path,prix,prix-id,fond,WP,WD
677,Heinrich Buess-Kuny,1911-05-17,1984-12-31,Homme,1971-01-11,,,,,,,,,,,https://de.wikipedia.org/wiki/Heinrich_Buess,Q15078913
678,Richard Kremer,,,Homme,,,,,,,,,,,,,Q91091909
679,Gerhard Krige,1941-09-26,,Homme,2012-07-12,,,,,,,,Médaille Koyré,9568,,https://fr.wikipedia.org/wiki/John_Krige,Q6243445
680,Edward Larson,1953-09-21,,Homme,2019-05-25,,,,,,,file_uploads/ulf_539_Larson.jpg,,,,https://fr.wikipedia.org/wiki/Edward_J._Larson,Q5343656
682,James McClellan,1926-03-22,2016-11-26,Homme,2007-01-12,,,,,,,,,,,https://en.wikipedia.org/wiki/James_E._McClellan,Q27924874
683,Russel McCormmach,1933-09-10,,Homme,,,,,,,,,,,,,Q2176938
684,Michael McVaugh,1938-09-12,,Homme,2002-05-28,,,,,,,,Médaille Sarton,10084,,https://de.wikipedia.org/wiki/Michael_R._McVaugh,Q15446684
685,William Newman,1955-01-01,,Homme,2015-05-30,,,,,,,file_uploads/ulf_540_William_Newman.jpg,Prix des jeunes historiens,9567,,https://fr.wikipedia.org/wiki/William_R._Newman,Q8017256
686,Jeffrey Oaks,,,Homme,,,,,,,,,,,,,Q102195033
687,Michael Osborne,1905-06-04,,Homme,2016-12-17,,,,,,,,,,,https://en.wikipedia.org/wiki/Michael_Osborne_(academic),Q92966980
688,Jerzy Bukowski,1902-11-23,1982-01-06,Homme,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/67/Jerzy_Bukowski.jpg,,,,https://pl.wikipedia.org/wiki/Jerzy_Bukowski_(profesor),Q8860691
689,Karen Parshall,1955-07-07,,Femme,2016-12-17,,,,,,,,,,,https://fr.wikipedia.org/wiki/Karen_Parshall,Q1729266
690,Kim Plofker,1964-11-25,,Femme,,,,,,,,,,,,https://fr.wikipedia.org/wiki/Kim_Plofker,Q1741562
691,Theodore Porter,1953-03-12,,Homme,2010-04-12,,,,,,,"file_uploads/ulf_414_Theodore_M._Porter,_HSS_2007.jpg",Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Theodore_M._Porter,Q7781903
692,Lawrence Principe,1962-05-16,,Homme,2015-05-30,,,,,,,file_uploads/ulf_541_Lawrence_Principe.jpg,,,,https://en.wikipedia.org/wiki/Lawrence_M._Principe,Q6504357
693,Lewis Pyenson,1947-09-26,2005-12-28,Homme,,,,,,,,,,,,,Q93239988
694,Jon Roberts,,2010-04-12,Homme,,,,,,,,,,,,,Q102303799
695,Francesca Rochberg,1952-08-05,2010-04-12,Femme,,,,,,,,,,,,,Q1440869
696,Alan Rocke,1948-09-29,2007-01-12,Homme,,,,,,,,,,,,,Q21540469
697,Shirley Roe,,1993-10-09,Femme,,,,,,,,,,,,,Q110669374
698,Charles Rosenberg,1936-11-11,,Homme,2019-05-25,,,,,,,,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Charles_Rosenberg,Q5077167
700,George Saliba,1939-01-01,,Homme,2005-12-28,,,,,,,file_uploads/ulf_542_George_Saliba.jpg,,,,https://fr.wikipedia.org/wiki/George_Saliba,Q5544234
701,Michael H. Shank,1949-12-13,2010-04-12,Homme,,,,,,,,,,,,,Q62086399
702,Nancy Siraisi,1932-01-01,,Femme,2005-12-28,,,,,,,,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Nancy_Siraisi,Q1964529
703,Hugh Slotten,1960-01-01,,Homme,,,,,,,,,,,,,Q106541839
705,Gerald James Toomer,1934-11-23,1984-09-11,Homme,2012-07-12,,,,,,,,,,,,Q1509929
706,Alain Touwaide,1953-09-19,2015-05-30,Homme,,,,,,,,file_uploads/ulf_417_Alain_Touwaide_at_History_of_Science_Society_2013_annual_meeting.jpg,,,,https://fr.wikipedia.org/wiki/Alain_Touwaide,Q2636499
707,Albert Van Helden,1940-07-03,,Homme,2005-12-28,,,,,,,,,,,https://fr.wikipedia.org/wiki/Albert_Van_Helden,Q93435863
708,Robert S. Westman,1941-01-01,1984-09-11,Homme,,,,,,,,,,,,,Q111206752
709,Norton Wise,1940-02-04,,Homme,2010-04-12,,,,,,,"file_uploads/ulf_418_M._Norton_Wise,_HSS_2007.jpg",,,,https://fr.wikipedia.org/wiki/M._Norton_Wise,Q16887085
710,Hubertus Busard,1923-08-21,2007-02-12,Homme,1971-11-01,,,,,,,,,,7.3.7,,Q1633265
711,Robert Anderson,1944-02-05,,Homme,2010-04-12,,,,,,,file_uploads/ulf_419_Robert_Anderson_Historian_MoMM_DL_036.JPG,,,,https://fr.wikipedia.org/wiki/Robert_G._W._Anderson,Q7344640
712,June Barrow-Green,1953-03-06,,Femme,,,,,,,,file_uploads/ulf_420_Barrow_green_june.jpg,,,,https://fr.wikipedia.org/wiki/June_Barrow-Green,Q1713257
714,Peter Bowler,1944-08-10,,Homme,2010-04-12,,,,,,,"file_uploads/ulf_421_Peter_J._Bowler,_HSS_2007.jpg",,,,https://fr.wikipedia.org/wiki/Peter_Bowler,Q7174853
715,William Brock,1936-01-01,,Homme,,,,,,,,,,,,,Q22582839
716,John Brooke,1944-05-20,,Homme,2012-07-12,,,,,,,file_uploads/ulf_422_John_Hedley_Brooke_crop_2012_CHF_Science_Secularization_031.jpg,,,,https://fr.wikipedia.org/wiki/John_Hedley_Brooke,Q6238513
717,Charles Burnett,1951-09-26,1999-05-05,Homme,2007-01-12,,,,,,,,,,,,Q79407892
718,Hasok Chang,1967-03-26,,Homme,,,,,,,,file_uploads/ulf_423_Hasokchang.png,,,,https://fr.wikipedia.org/wiki/Hasok_Chang,Q24238917
719,Christopher Cullen,1946-01-01,,Homme,2015-05-30,,,,,,,,,,,,Q1086599
720,Judith Field,1943-01-01,,Femme,1993-10-09,,,,,,,,,,,https://en.wikipedia.org/wiki/Judith_V._Field,Q61475828
721,Georgij Bykov,1905-03-28,1905-06-04,Homme,,,,,,,,file_uploads/ulf_482_Georgii_Bykov.jpg,,,,https://fr.wikipedia.org/wiki/Gueorgui_Bykov,Q47453271
722,Robert Fox,1938-07-10,,Homme,1986-11-30,,,,,,,file_uploads/ulf_424_Robert-Fox-CHF-Fellow-in-Focus-2013-009.jpg,Médaille Sarton|Médaille Koyré,10084|9568,,https://fr.wikipedia.org/wiki/Robert_Fox_(historien),Q22087424
723,William Gabbey,1938-01-01,,Homme,1988-11-09,,,,,,,,,,,https://en.wikipedia.org/wiki/Alan_Gabbey,Q93223145
724,Stephen Gaukroger,1950-09-07,2023-03-09,Homme,2016-12-17,,,,,,,file_uploads/ulf_425_Professor_Stephen_Gaukroger.jpg,,,,https://fr.wikipedia.org/wiki/Stephen_Gaukroger,Q7609301
725,Jeremy Gray,1947-04-25,,Homme,2005-12-28,,,,,,,,,,,https://fr.wikipedia.org/wiki/Jeremy_Gray,Q1544613
726,Michael Hunter,1949-01-01,2005-12-28,Homme,,,,,,,,file_uploads/ulf_426_Michael_Hunter_Neville_Award_2011-47.jpg,,,,https://en.wikipedia.org/wiki/Michael_Hunter_(historian),Q6831294
728,Nicholas Jardine,1943-04-09,,Homme,2015-05-30,,,,,,,,,,,,Q7027345
729,David King,1941-01-01,,Homme,1991-01-30,,,,,,,,Médaille Koyré,9568,,https://fr.wikipedia.org/wiki/David_A._King,Q1174988
730,David Livingstone,1953-03-15,,Homme,,,,,,,,file_uploads/ulf_427_David_N._Livingstone_Portrait_by_Emma_Lutton_2023.jpg,,,,https://fr.wikipedia.org/wiki/David_N._Livingstone,Q8215244
732,Konstantin Bykov,1886-08-01,1959-05-13,Homme,2007-01-12,,,,,,,file_uploads/ulf_566_Bykov.jpg,,,,https://en.wikipedia.org/wiki/Konstantin_Bykov,Q505811
733,Vivian Nutton,1943-12-21,1993-10-09,Homme,,,,,,,,,,,,https://fr.wikipedia.org/wiki/Vivian_Nutton,Q1742610
735,Jerome Ravetz,1929-01-01,,Homme,,,,,,,,file_uploads/ulf_429_JerryRavetz.png,,,,https://en.wikipedia.org/wiki/Jerome_Ravetz,Q6182884
737,Martin Rudwick,1932-03-26,,Homme,2005-12-28,,,,,,,,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Martin_J._S._Rudwick,Q460393
738,Simon Schaffer,1955-01-01,2005-12-28,Homme,1971-01-11,,,,,,,file_uploads/ulf_430_Simon_Schaffer.2001.jpg,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Simon_Schaffer,Q547039
739,Crombie Smith,1949-10-19,2005-12-28,Homme,,,,,,,,,,,,https://fr.wikipedia.org/wiki/Crosbie_Smith,Q71687531
740,Arnold Thackray,1939-07-30,1983-04-15,Homme,,,,,,,,file_uploads/ulf_431_Arnold_Thackray_at_podium_ID2005.jpg,,,,https://en.wikipedia.org/wiki/Arnold_Thackray,Q22677393
743,Angel Cabrera,1879-02-19,1960-08-07,Homme,,,,,,,,,,,,https://fr.wikipedia.org/wiki/%C3%81ngel_Cabrera_(zoologiste),Q742290
744,Feza Günergun,1956-01-01,,Femme,2016-12-17,,,,,,,,,,,https://tr.wikipedia.org/wiki/Feza_G%C3%BCnergun,Q1410306
750,Bernardino Fantini,1947-09-10,,Homme,2012-07-12,,,,,,,,,,582,,Q93234471
751,Klaus Hentschel,1961-04-04,,Homme,2012-07-12,,,,,,,"file_uploads/ulf_432_Hentschel,Klaus_2010_Jena.jpg",,,,https://en.wikipedia.org/wiki/Klaus_Hentschel,Q1745204
753,Erwin Neuenschwander,1942-06-25,,Homme,1993-10-09,,,,,,,,,,,,Q1363282
754,Antonio Cardoner Planas,,,Homme,,,,,,,,file_uploads/ulf_706_Cardoner.jpg,,,,,
756,Elena Ausejo,1961-01-01,,Femme,2015-05-30,,,,,,,file_uploads/ulf_708_Ausejo.jpg,,,,,Q60606782
757,Emilia Calvo Labarta,1960-04-11,,Femme,2010-04-12,,,,,,,,,,7.4.2,,Q93427677
758,Josep Casulleras,1965-01-01,,Homme,2016-12-17,,,,,,,,,,,,Q93370483
759,María Sol de Mora Charles,1946-01-24,,Femme,2012-07-12,,,,,,,,,,14.1.9,,
760,Antonio Ferraz Fayos,1928-01-15,,Homme,,,,,,,,file_uploads/ulf_676_Ferraz-Fayos.jpg,,,9.2.2,,
761,Miguel A. Granada,1949-01-01,2010-04-12,Homme,,,,,,,,,,,,,Q84615554
762,Antoni Malet,1950-02-23,,Homme,2016-12-17,,,,,,,file_uploads/ulf_691_Mallet.jpg,,,,https://fr.wikipedia.org/wiki/Antoni_Malet,Q15452736
763,Ma Rosa Massa Esteve,1954-01-01,,Femme,,,,,,,,,,,,,Q61106896
764,Ana Millán Gasca,1964-09-04,,Femme,,,,,,,,,,,,https://en.wikipedia.org/wiki/Ana_Mill%C3%A1n_Gasca,Q16559862
765,Donald Cardwell,1919-04-08,1998-08-05,Homme,,,,,,,,,,,,https://en.wikipedia.org/wiki/D._S._L._Cardwell,Q105463015
766,Victor Navarro-Brotons,1945-01-01,,Homme,2012-07-12,,,,,,,file_uploads/ulf_687_foto-victor-navarro-brotons.jpg,,,,,Q93428306
767,Agustí Nieto-Galan,1960-01-01,,Homme,,,,,,,,,,,,,Q57904060
768,Roser Puig Aguilar,1957-10-10,,Femme,2002-05-28,,,,,,,,,,15.5.6,,Q65335354
769,Antoni Roca-Rosell,1951-10-23,2010-04-12,Homme,,,,,,,,,,,,https://ca.wikipedia.org/wiki/Antoni_Roca_i_Rosell,Q16168061
770,Lay-Yong Lam,1936-12-02,,Femme,1995-02-02,,,,,,,,,,,https://fr.wikipedia.org/wiki/Lam_Lay_Yong,Q435599
772,Yury Baturin,1905-05-02,2012-07-12,Homme,,,,,,,,file_uploads/ulf_434_Yuri_Baturin_2001.jpg,,,,https://fr.wikipedia.org/wiki/Iouri_Batourine,Q520760
775,Sergey Demidov,1942-12-30,,Homme,1993-10-09,,,,,,,file_uploads/ulf_435_Sergueï_Sergueïevitch_Demidov.jpg,Prix des jeunes historiens,9567,,https://fr.wikipedia.org/wiki/Sergue%C3%AF_Sergue%C3%AFevitch_Demidov,Q4157494
776,Paulo Carneiro de Berredo,1901-10-04,1982-02-02,Homme,,,,,,,,file_uploads/ulf_531_Carneiro.jpg,,,,https://pt.wikipedia.org/wiki/Paulo_Carneiro,Q10346491
777,Olga Elina,1958-01-25,,Femme,,,,,,,,file_uploads/ulf_553_Elina_Olga.jpg,,,,,Q120667341
778,Galina Matvievskaa?,1930-07-13,1991-01-30,Femme,1995-02-02,,,,,,,,,,,https://fr.wikipedia.org/wiki/Galina_Matvievska%C3%AFa,Q4284676
779,Aleksej Postnikov,1939-03-28,,Homme,2010-04-12,,,,,,,file_uploads/ulf_437_AlexeiPostnikov.jpg,,,,https://fr.wikipedia.org/wiki/Alexe%C3%AF_Postnikov,Q4374243
780,Evgeniy Velikhov,1935-02-02,,Homme,,,,,,,,file_uploads/ulf_438_Ievgeny_Vyelihov_1.jpeg,,,,https://fr.wikipedia.org/wiki/Evgueni_Velikhov,Q4106859
781,Vladimir Vizgin,1936-12-19,2010-04-12,Homme,,,,,,,,file_uploads/ulf_439_Vizgin_VP.jpg,,,,https://et.wikipedia.org/wiki/Vladimir_Vizgin,Q21092034
787,Luís Mendoça de Albuquerque,1917-06-03,1992-01-22,Homme,,,,,,,,,,,,https://fr.wikipedia.org/wiki/Luis_de_Albuquerque,Q931196
788,Bento Carqueja,1860-06-11,1935-02-08,Homme,,,,,,,,,,,,,Q9654655
789,Ana Simões,,2012-07-12,Femme,,,,,,,,,,,,https://pt.wikipedia.org/wiki/Ana_Sim%C3%B5es,Q48892293
790,Michal Kokowski,1961-01-01,2015-05-30,Homme,,,,,,,,,,,,,Q11778895
791,Jaroslaw Wlodarczyk,1961-01-01,2015-05-30,Homme,,,,,,,,,,,,https://pl.wikipedia.org/wiki/Jaros%C5%82aw_W%C5%82odarczyk_(astronom),Q11721046
792,Marcos Cueto,1957-04-16,,Homme,,,,,,,,,,,,,Q5996523
793,Hendrik Bos,1940-07-17,2024-02-12,Homme,1988-11-09,,,,,,,file_uploads/ulf_651_Bos_Henk.jpg|file_uploads/ulf_649_Bos.jpg,Prix Kenneth O. May,10124,,https://fr.wikipedia.org/wiki/Henk_Bos,Q466783
794,Floris Cohen,1946-01-07,,Homme,2012-07-12,,,,,,,file_uploads/ulf_441_Floris_Cohen_-_2010.jpg,,,,https://en.wikipedia.org/wiki/Floris_Cohen,Q512402
795,Jan Hogendijk,1955-07-21,,Homme,1993-10-09,,,,,,,,,,,https://en.wikipedia.org/wiki/Floris_Cohen,Q1681854
796,Ernst Homburg,1952-02-08,2010-04-12,Homme,,,,,,,,file_uploads/ulf_442_Ernst_Homburg_(2).jpg,,,,https://en.wikipedia.org/wiki/Ernst_Homburg,Q63344344
797,Anne Kox,1948-01-01,2012-07-12,Homme,,,,,,,,,,,,,Q565441
798,Henk Kubbinga,1949-01-01,2012-07-12,Homme,,,,,,,,,,,,,Q113836892
799,Joaquín Carreras y Artau,1894-08-14,1968-12-08,Homme,,,,,,,,file_uploads/ulf_709_Carreras.jpg,,,,https://en.wikipedia.org/wiki/Joaquim_Carreras_i_Artau,Q1284773
801,Ida Stamhuis,1952-01-01,2010-04-12,Femme,,,,,,,,,,,,,Q76389463
808,Jeanne Peiffer,1948-08-20,,Femme,1999-05-05,,,,,,,,,,,https://fr.wikipedia.org/wiki/Jeanne_Peiffer,Q13103285
809,Yung Sik Kim,1947-01-01,,Homme,,,,,,,,,,,,,Q94517079
810,Adriano Carugo,,2020-08-13,Homme,,,,,,,,,,,7.5.3,,
811,Keizo Hashimoto,1897-01-01,1993-01-22,Homme,,,,,,,,file_uploads/ulf_704_Hashimoto.jpg,,,,https://ja.wikipedia.org/wiki/%E6%A9%8B%E6%9C%AC%E6%95%AC%E4%B8%89,Q11543952
812,Takehiko Hashimoto,1957-10-06,,Homme,,,,,,,,,,,,,Q11543985
815,Michio Yano,1944-01-06,,Homme,1997-05-28,,,,,,,,,,,https://ja.wikipedia.org/wiki/%E7%9F%A2%E9%87%8E%E9%81%93%E9%9B%84,Q11584444
816,Carmela Baffioni,1951-12-29,,Femme,,,,,,,,,,,,https://de.wikipedia.org/wiki/Carmela_Baffioni,Q1043536
817,Ugo Baldini,1943-01-01,,Homme,2015-05-30,,,,,,,,,,,,Q15452467
819,Marco Beretta,1962-09-20,,Homme,2015-05-30,,,,,,,,Prix des jeunes historiens,9567,,https://fr.wikipedia.org/wiki/Marco_Beretta,Q55620812
821,Paolo Casini,1932-02-13,,Homme,,,,,,,,,,,,https://es.wikipedia.org/wiki/Paolo_Casini,Q11068051
822,Maria Borgato,1950-01-01,,Femme,,,,,,,,,,,,,Q61472844
823,Umberto Bottazzini,1947-01-01,,Homme,,,,,,,,,,,,,Q2478100
824,Massimo Bucciantini,1952-09-25,,Homme,,,,,,,,,,,,,Q27999684
826,Cecilia Campa,1954-01-01,,Femme,,,,,,,,,,,,,Q108653052
827,Stefano Caroti,1949-01-01,,Homme,,,,,,,,,,,,,Q93239215
828,Guido Cimino,1944-10-21,,Homme,2002-05-28,,,,,,,,,,,,Q93435641
829,Antonio Clericuzio,1958-02-10,,Homme,,,,,,,,,,,,https://de.wikipedia.org/wiki/Antonio_Clericuzio,Q18221610
830,Maria Conforti,1961-04-05,,Femme,,,,,,,,,,,,,Q87249600
832,Ugo Cassina,1897-01-04,1964-06-10,Homme,1963-06-26,,,,,,,https://upload.wikimedia.org/wikipedia/commons/a/aa/UgoCassina.jpg,,,,https://fr.wikipedia.org/wiki/Ugo_Cassina,Q4002767
833,Chiara Crisciani,1946-05-18,,Femme,,,,,,,,,,,,,Q93387685
834,Patrizia Delpiano,1963-01-01,,Femme,,,,,,,,,,,,,Q93240621
835,Mauro Di Giandomenico,1942-12-21,,Homme,,,,,,,,file_uploads/ulf_443_Prof._Mauro_Di_Giandomenico.jpg,,,,https://it.wikipedia.org/wiki/Mauro_Di_Giandomenico,Q24239777
836,Graziella Federici Vescovini,1933-01-01,,Femme,1993-10-09,,,,,,,,,,,,Q63313069
837,Raffaella Franci,1940-01-01,,Femme,,,,,,,,,,,,,Q61475966
838,Paolo Freguglia,1944-08-01,,Homme,2015-05-30,,,,,,,,,,,,Q61476030
839,Paolo Galluzzi,1942-01-01,,Homme,1991-01-30,,,,,,,,,,,,Q3894082
841,Livia Giacardi,1952-11-22,,Femme,,,,,,,,,,,,,Q93252597
842,Enrico Giusti,1940-10-28,2024-03-26,Homme,2005-12-28,,,,,,,,,,,https://fr.wikipedia.org/wiki/Enrico_Giusti,Q628123
843,Arturo Castiglioni,1874-10-04,1952-01-21,Homme,1948-01-04,,,,,,,https://upload.wikimedia.org/wikipedia/commons/b/b6/Arturo_Castiglioni.jpg,,,,https://en.wikipedia.org/wiki/Arturo_Castiglioni,Q3624514
844,Niccolò Guicciardini,1957-05-28,,Homme,2012-07-12,,,,,,,,,,,,Q19566581
846,Paolo Mancosu,1960-01-01,,Homme,,,,,,,,,,,,,Q102121448
847,Innocenzo Mazzini,1940-01-01,,Homme,,,,,,,,,,,,,Q110190187
849,Maria Monti,1955-01-01,2015-05-30,Femme,,,,,,,,,,,,,Q56000233
850,Pier Napolitani,1951-01-01,,Homme,2015-05-30,,,,,,,,,,,,Q102290338
852,Giuliano Pancaldi,1946-10-23,,Homme,2007-01-12,,,,,,,,,,,https://en.wikipedia.org/wiki/Giuliano_Pancaldi,Q61481075
854,Maurice Caullery,1868-05-09,1958-07-13,Homme,1950-03-15,,,,,,,file_uploads/ulf_386_Asistentes_19_Caullery.jpg,,,,https://fr.wikipedia.org/wiki/Maurice_Caullery,Q919914
855,Luigi Pepe,1947-03-08,,Homme,2015-05-30,,,,,,,file_uploads/ulf_445_LuigiPepe.jpg,,,,https://it.wikipedia.org/wiki/Luigi_Pepe_(matematico),Q61481200
856,Stefano Poggi,1947-01-01,2010-04-12,Homme,,,,,,,,,,,,,Q87400673
858,Clara Silvia Roero,1952-06-14,2010-04-12,Femme,,,,,,,,,,,,,Q106977989
860,Amneris Roselli,1949-01-01,,Femme,,,,,,,,,,,,,Q52192703
861,Arcangelo Rossi,1947-03-12,2005-12-28,Homme,,,,,,,,,,,,,Q93234316
862,Rossana Tazzioli,1962-01-01,,Femme,,,,,,,,file_uploads/ulf_694_tazzioli.jpg,,,,,Q93380898
864,Laura Toti Rigatelli,1941-01-01,1993-10-09,Femme,,,,,,,,,,,,,Q99218207
865,Maurice-Louis Caveing,1923-09-06,2019-06-09,Homme,1986-11-30,,,,,,,,,,,https://fr.wikipedia.org/wiki/Maurice_Caveing,Q532542
866,Jean-Robert Armogathe,1947-06-07,,Homme,2012-07-12,,,,,,,,,,,,Q3169939
867,Bruno Belhoste,1952-06-14,,Homme,,,,,,,,,,,,,Q43958692
868,Hourya Benis-Sinaceur,1940-11-10,,Femme,,,,,,,,file_uploads/ulf_446_Sinaceur.jpg,,,,https://fr.wikipedia.org/wiki/Hourya_Benis_Sinaceur,Q5913483
869,Bernadette Bensaude-Vincent,1949-07-07,,Femme,,,,,,,,,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Bernadette_Bensaude-Vincent,Q2897345
870,Claude Blanckaert,1952-06-18,,Homme,,,,,,,,,,,,,Q2977027
871,Jean-Patrice Boudet,1957-01-01,,Homme,,,,,,,,,,,,,Q50308702
873,Patrice Bret,1949-02-28,,Homme,2015-05-30,,,,,,,file_uploads/ulf_447_Patrice_Bret_2018_Franklin_Lavoisier_Medal.png,,,,https://fr.wikipedia.org/wiki/Patrice_Bret,Q60737012
874,Jean Ceard,1936-01-01,,Homme,,,,,,,,,,,,,Q55950112
876,Carlos Chagas,1879-09-07,1965-06-26,Homme,,,,,,,,file_uploads/ulf_573_Carlos_Chagas_Filho.png,,,,https://en.wikipedia.org/wiki/Carlos_Chagas_Filho,Q1042813
878,Pietro Corsi,1948-07-20,,Homme,,,,,,,,file_uploads/ulf_448_Pietro_Corsi.jpg,,,,https://fr.wikipedia.org/wiki/Pietro_Corsi,Q25649185
882,Olivier Darrigol,1955-12-05,,Homme,2019-05-25,,,,,,,,,,,,Q2020813
884,Suzanne Débarbat,1928-04-09,,Femme,2002-05-28,,,,,,,,,,,,Q30118593
885,Christiane Demeulenaere-Douyère,1948-08-08,,Femme,,,,,,,,,,,,,Q15059378
886,Jean Dhombres,1942-08-27,,Homme,1991-01-30,,,,,,,file_uploads/ulf_449_Jean_Dhombres.jpg,,,,https://fr.wikipedia.org/wiki/Jean_Dhombres,Q3171737
887,Catherine Chevalley,1951-01-01,2022-01-27,Femme,,,,,,,,,,,,,Q2941857
888,Maria Pia Donato,1967-01-01,,Femme,,,,,,,,,,,,,Q55620189
892,Martine Groult,1948-04-17,2010-04-12,Femme,,,,,,,,,,,,https://fr.wikipedia.org/wiki/Martine_Groult,Q58821366
893,Alexandre Herlea,1942-11-10,,Homme,2005-12-28,,,,,,,file_uploads/ulf_450_Alexandru_Ioan_Herlea.jpg,,,,https://fr.wikipedia.org/wiki/Alexandre_Herlea,Q12720344
896,Danielle Jacquart,1947-06-11,,Femme,1993-10-09,,,,,,,,,,,https://fr.wikipedia.org/wiki/Danielle_Jacquart,Q25391761
899,Pao-Tsung Ch'Ien,1892-05-29,1974-01-05,Homme,,,,,,,,,,,7.6.2,,
900,Jacques Jouanna,1935-05-27,,Homme,,,,,,,,,,,,,Q1491032
901,Vincent Jullien,1953-01-21,,Homme,2010-04-12,,,,,,,,,,,,Q93226324
902,Didier Kahn,2000-01-01,2016-12-17,Homme,,,,,,,,,,,,,Q18222367
903,Yves Laissus,1930-06-01,1993-10-09,Homme,,,,,,,,,,,,https://fr.wikipedia.org/wiki/Yves_Laissus,Q36156717
904,Pierre Lamard,1954-06-28,,Homme,,,,,,,,,,,,,Q95232941
905,Michel-Pierre Lerner,1943-06-11,,Homme,,,,,,,,,Médaille Koyré,9568,,,Q93232849
906,Michel Letté,,,Homme,,,,,,,,,,,,,
907,Simone Mazauric,1945-01-01,,Femme,,,,,,,,,,,,https://fr.wikipedia.org/wiki/Simone_Mazauric,Q40727201
908,Michel Morange,1950-08-23,2005-12-28,Homme,,,,,,,,,,,,,Q93241831
909,Régis Morelon,1941-06-15,1993-10-09,Homme,,,,,,,,,,,,https://fr.wikipedia.org/wiki/R%C3%A9gis_Morelon,Q55628650
910,Kezhen Zhu,1890-07-03,1974-07-02,Homme,1961-02-20,,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/34/Zhu_Kezhen_01.jpg,,,,https://en.wikipedia.org/wiki/Chu_Coching,Q3373873
912,Marc Moyon,1905-05-29,,Homme,,,,,,,,,Prix des jeunes historiens,9567,,,
914,Isabelle Pantin,1952-01-01,,Femme,2016-12-17,,,,,,,,,,,https://fr.wikipedia.org/wiki/Isabelle_Pantin,Q61819355
915,Michel Paty,1938-12-03,2005-12-28,Homme,,,,,,,,file_uploads/ulf_451_Michel_Paty_2020.jpg,,,,https://fr.wikipedia.org/wiki/Michel_Paty,Q48758594
916,Alfredo Perifano,,,Homme,,,,,,,,,,,,,Q113781272
917,Dominique Pestre,1950-01-01,2005-12-28,Homme,,,,,,,,file_uploads/ulf_452_640px-Lift_France_2009_-_Dominique_Pestre_(3916403596).jpg,,,,https://fr.wikipedia.org/wiki/Dominique_Pestre,Q3035385
918,Annie Petit,1945-01-01,2010-04-12,Femme,,,,,,,,,,,,,Q95387047
919,Christine Proust,1905-05-06,,Femme,,,,,,,,,Prix Kenneth O. May,10124,,https://fr.wikipedia.org/wiki/Christine_Proust,Q6532268
920,Kapil Raj,,,Homme,,,,,,,,,,,,,Q114777657
923,François Charette,1970-01-01,,Homme,,,,,,,,,,,,,Q120720106
926,Zarko Dadic,1930-11-07,2010-04-12,Homme,1981-03-20,,,,,,,,,,,,Q3574867
927,Godefroid de Callataÿ,1966-01-01,,Homme,,,,,,,,,,,,,Q93268392
931,Zeng Guan,,,,,,,,,,,,,,,,
932,Debru Claude,1944-03-12,,Homme,2012-12-07,,,,,,,file_uploads/ulf_552_Debru.jpg,,,,https://fr.wikipedia.org/wiki/Claude_Debru,Q21791478
937,Alexander Jones,1960-01-01,,Homme,2010-12-04,,,,,,,,,,,https://fr.wikipedia.org/wiki/Alexander_Jones_(historien_des_sciences),Q15454120
938,Aleksand?r Kostov,,,Homme,,,,,,,,,,,,,
939,Anto Leikola,1937-08-06,,Homme,2007-12-01,,,,,,,file_uploads/ulf_454_Anto_Leikola.jpg,,,,https://fi.wikipedia.org/wiki/Anto_Leikola,Q11851972
941,Bernard Lightman,1950-04-30,,Homme,,,,,,,,file_uploads/ulf_455_Bernie_Lightman.jpg,,,,https://fr.wikipedia.org/wiki/Bernard_Lightman,Q4893377
942,Camille Limoges,1942-05-31,,Homme,,,,,,,,,,,,https://fr.wikipedia.org/wiki/Camille_Limoges,Q2935000
943,Bernard Cohen,1914-01-03,2003-06-20,Homme,1956-07-16,,,,,,,file_uploads/ulf_711_Bernard_Cohen.jpg,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/I._Bernard_Cohen,Q1347036
944,Dun Liu,1947-07-23,,Homme,2002-05-28,,,,,,,,Médaille Koyré,9568,13.2.8,https://zh.wikipedia.org/wiki/%E5%88%98%E9%92%9D,Q10898022
946,Peeter Müürsepp,1918-03-21,2016-12-17,Homme,2002-05-28,,,,,,,,,,,https://et.wikipedia.org/wiki/Peeter_M%C3%BC%C3%BCrsepp,Q12372209
949,Anjing Qu,1962-01-06,,Homme,2016-12-17,,,,,,,,,,,,Q104722706
950,Anne-Lise Rey,,,Femme,,,,,,,,,,,,,Q42353383
951,Sabine Rommevaux,1964-01-01,,Femme,,,,,,,,,,,,,Q93222397
952,Denis Savoie,1953-01-01,,Homme,2019-05-25,,,,,,,,,,,,Q3022924
